id,corpus,query,type
707,0,空前a[，+。],4
707,0,空前n[，+。],4
707,0,空前v+a[，+。],4
707,0,空前v+n[，+。],4
707,0,空前v+u[，+。],4
707,0,空前v+v[，+。],4
707,0,空前v+y[，+。],4
707,0,空前v[，+。],4
707,0,恐怕a[，+。],4
707,0,恐怕n[，+。],4
707,0,恐怕v+a[，+。],4
707,0,恐怕v+n[，+。],4
707,0,恐怕v+u[，+。],4
707,0,恐怕v+v[，+。],4
707,0,恐怕v+y[，+。],4
707,0,恐怕v[，+。],4
707,0,口头a[，+。],4
707,0,口头n[，+。],4
707,0,口头v+a[，+。],4
707,0,口头v+n[，+。],4
707,0,口头v+u[，+。],4
707,0,口头v+v[，+。],4
707,0,口头v+y[，+。],4
707,0,口头v[，+。],4
707,0,快速a[，+。],4
707,0,快速n[，+。],4
707,0,快速v+a[，+。],4
707,0,快速v+n[，+。],4
707,0,快速v+u[，+。],4
707,0,快速v+v[，+。],4
707,0,快速v+y[，+。],4
707,0,快速v[，+。],4
707,0,历来a[，+。],4
707,0,历来n[，+。],4
707,0,历来v+a[，+。],4
707,0,历来v+n[，+。],4
707,0,历来v+u[，+。],4
707,0,历来v+v[，+。],4
707,0,历来v+y[，+。],4
707,0,历来v[，+。],4
707,0,立即a[，+。],4
707,0,立即n[，+。],4
707,0,立即v+a[，+。],4
707,0,立即v+n[，+。],4
707,0,立即v+u[，+。],4
707,0,立即v+v[，+。],4
707,0,立即v+y[，+。],4
707,0,立即v[，+。],4
707,0,立刻a[，+。],4
707,0,立刻n[，+。],4
707,0,立刻v+a[，+。],4
707,0,立刻v+n[，+。],4
707,0,立刻v+u[，+。],4
707,0,立刻v+v[，+。],4
707,0,立刻v+y[，+。],4
707,0,立刻v[，+。],4
707,0,立体a[，+。],4
707,0,立体n[，+。],4
707,0,立体v+a[，+。],4
707,0,立体v+n[，+。],4
707,0,立体v+u[，+。],4
707,0,立体v+v[，+。],4
707,0,立体v+y[，+。],4
707,0,立体v[，+。],4
707,0,连连a[，+。],4
707,0,连连n[，+。],4
707,0,连连v+a[，+。],4
707,0,连连v+n[，+。],4
707,0,连连v+u[，+。],4
707,0,连连v+v[，+。],4
707,0,连连v+y[，+。],4
707,0,连连v[，+。],4
707,0,连忙a[，+。],4
707,0,连忙n[，+。],4
707,0,连忙v+a[，+。],4
707,0,连忙v+n[，+。],4
707,0,连忙v+u[，+。],4
707,0,连忙v+v[，+。],4
707,0,连忙v+y[，+。],4
707,0,连忙v[，+。],4
707,0,连年a[，+。],4
707,0,连年n[，+。],4
707,0,连年v+a[，+。],4
707,0,连年v+n[，+。],4
707,0,连年v+u[，+。],4
707,0,连年v+v[，+。],4
707,0,连年v+y[，+。],4
707,0,连年v[，+。],4
707,0,连续a[，+。],4
707,0,连续d+a[，+。],4
707,0,连续d+n[，+。],4
707,0,连续d+v[，+。],4
707,0,连续n[，+。],4
707,0,连续v+a[，+。],4
707,0,连续v+n[，+。],4
707,0,连续v+v[，+。],4
707,0,连续v[，+。],4
707,0,连夜a[，+。],4
707,0,连夜n[，+。],4
707,0,连夜v+a[，+。],4
707,0,连夜v+n[，+。],4
707,0,连夜v+u[，+。],4
707,0,连夜v+v[，+。],4
707,0,连夜v+y[，+。],4
707,0,连夜v[，+。],4
707,0,临床a[，+。],4
707,0,临床n[，+。],4
707,0,临床v+a[，+。],4
707,0,临床v+n[，+。],4
707,0,临床v+u[，+。],4
707,0,临床v+v[，+。],4
707,0,临床v+y[，+。],4
707,0,临床v[，+。],4
707,0,临时a[，+。],4
707,0,临时n[，+。],4
707,0,临时v+a[，+。],4
707,0,临时v+n[，+。],4
707,0,临时v+u[，+。],4
707,0,临时v+v[，+。],4
707,0,临时v+y[，+。],4
707,0,临时v[，+。],4
707,0,另外a[，+。],4
707,0,另外n[，+。],4
707,0,另外v+a[，+。],4
707,0,另外v+n[，+。],4
707,0,另外v+u[，+。],4
707,0,另外v+v[，+。],4
707,0,另外v+y[，+。],4
707,0,另外v[，+。],4
707,0,陆续a[，+。],4
707,0,陆续n[，+。],4
707,0,陆续v+a[，+。],4
707,0,陆续v+n[，+。],4
707,0,陆续v+u[，+。],4
707,0,陆续v+v[，+。],4
707,0,陆续v+y[，+。],4
707,0,陆续v[，+。],4
707,0,屡次a[，+。],4
707,0,屡次n[，+。],4
707,0,屡次v+a[，+。],4
707,0,屡次v+n[，+。],4
707,0,屡次v+u[，+。],4
707,0,屡次v+v[，+。],4
707,0,屡次v+y[，+。],4
707,0,屡次v[，+。],4
707,0,略微a[，+。],4
707,0,略微n[，+。],4
707,0,略微v+a[，+。],4
707,0,略微v+n[，+。],4
707,0,略微v+u[，+。],4
707,0,略微v+v[，+。],4
707,0,略微v+y[，+。],4
707,0,略微v[，+。],4
707,0,马上a[，+。],4
707,0,马上n[，+。],4
707,0,马上v+a[，+。],4
707,0,马上v+n[，+。],4
707,0,马上v+u[，+。],4
707,0,马上v+v[，+。],4
707,0,马上v+y[，+。],4
707,0,马上v[，+。],4
707,0,没有a[，+。],4
707,0,没有n[，+。],4
707,0,没有v+a[，+。],4
707,0,没有v+n[，+。],4
707,0,没有v+u[，+。],4
707,0,没有v+v[，+。],4
707,0,没有v+y[，+。],4
707,0,没有v[，+。],4
707,0,猛然a[，+。],4
707,0,猛然n[，+。],4
707,0,猛然v+a[，+。],4
707,0,猛然v+n[，+。],4
707,0,猛然v+u[，+。],4
707,0,猛然v+v[，+。],4
707,0,猛然v+y[，+。],4
707,0,猛然v[，+。],4
707,0,明明a[，+。],4
707,0,明明n[，+。],4
707,0,明明v+a[，+。],4
707,0,明明v+n[，+。],4
707,0,明明v+u[，+。],4
707,0,明明v+v[，+。],4
707,0,明明v+y[，+。],4
707,0,明明v[，+。],4
707,0,默默a[，+。],4
707,0,默默n[，+。],4
707,0,默默v+a[，+。],4
707,0,默默v+n[，+。],4
707,0,默默v+u[，+。],4
707,0,默默v+v[，+。],4
707,0,默默v+y[，+。],4
707,0,默默v[，+。],4
707,0,难道a[，+。],4
707,0,难道n[，+。],4
707,0,难道v+a[，+。],4
707,0,难道v+n[，+。],4
707,0,难道v+u[，+。],4
707,0,难道v+v[，+。],4
707,0,难道v+y[，+。],4
707,0,难道v[，+。],4
707,0,难怪a[，+。],4
707,0,难怪n[，+。],4
707,0,难怪v+a[，+。],4
707,0,难怪v+n[，+。],4
707,0,难怪v+u[，+。],4
707,0,难怪v+v[，+。],4
707,0,难怪v+y[，+。],4
707,0,难怪v[，+。],4
707,0,难以a[，+。],4
707,0,难以n[，+。],4
707,0,难以v+a[，+。],4
707,0,难以v+n[，+。],4
707,0,难以v+u[，+。],4
707,0,难以v+v[，+。],4
707,0,难以v+y[，+。],4
707,0,难以v[，+。],4
707,0,偶尔a[，+。],4
707,0,偶尔n[，+。],4
707,0,偶尔v+a[，+。],4
707,0,偶尔v+n[，+。],4
707,0,偶尔v+u[，+。],4
707,0,偶尔v+v[，+。],4
707,0,偶尔v+y[，+。],4
707,0,偶尔v[，+。],4
707,0,偏偏a[，+。],4
707,0,偏偏n[，+。],4
707,0,偏偏v+a[，+。],4
707,0,偏偏v+n[，+。],4
707,0,偏偏v+u[，+。],4
707,0,偏偏v+v[，+。],4
707,0,偏偏v+y[，+。],4
707,0,偏偏v[，+。],4
707,0,拼命a[，+。],4
707,0,拼命n[，+。],4
707,0,拼命v+a[，+。],4
707,0,拼命v+n[，+。],4
707,0,拼命v+u[，+。],4
707,0,拼命v+v[，+。],4
707,0,拼命v+y[，+。],4
707,0,拼命v[，+。],4
707,0,其实a[，+。],4
707,0,其实n[，+。],4
707,0,其实v+a[，+。],4
707,0,其实v+n[，+。],4
707,0,其实v+u[，+。],4
707,0,其实v+v[，+。],4
707,0,其实v+y[，+。],4
707,0,其实v[，+。],4
707,0,起初a[，+。],4
707,0,起初n[，+。],4
707,0,起初v+a[，+。],4
707,0,起初v+n[，+。],4
707,0,起初v+u[，+。],4
707,0,起初v+v[，+。],4
707,0,起初v+y[，+。],4
707,0,起初v[，+。],4
707,0,起码a[，+。],4
707,0,起码n[，+。],4
707,0,起码v+a[，+。],4
707,0,起码v+n[，+。],4
707,0,起码v+u[，+。],4
707,0,起码v+v[，+。],4
707,0,起码v+y[，+。],4
707,0,起码v[，+。],4
707,0,恰好a[，+。],4
707,0,恰好n[，+。],4
707,0,恰好v+a[，+。],4
707,0,恰好v+n[，+。],4
707,0,恰好v+u[，+。],4
707,0,恰好v+v[，+。],4
707,0,恰好v+y[，+。],4
707,0,恰好v[，+。],4
707,0,恰恰a[，+。],4
707,0,恰恰n[，+。],4
707,0,恰恰v+a[，+。],4
707,0,恰恰v+n[，+。],4
707,0,恰恰v+u[，+。],4
707,0,恰恰v+v[，+。],4
707,0,恰恰v+y[，+。],4
707,0,恰恰v[，+。],4
707,0,恰巧a[，+。],4
707,0,恰巧n[，+。],4
707,0,恰巧v+a[，+。],4
707,0,恰巧v+n[，+。],4
707,0,恰巧v+u[，+。],4
707,0,恰巧v+v[，+。],4
707,0,恰巧v+y[，+。],4
707,0,恰巧v[，+。],4
707,0,千万a[，+。],4
707,0,千万n[，+。],4
707,0,千万v+a[，+。],4
707,0,千万v+n[，+。],4
707,0,千万v+u[，+。],4
707,0,千万v+v[，+。],4
707,0,千万v+y[，+。],4
707,0,千万v[，+。],4
707,0,悄悄a[，+。],4
707,0,悄悄n[，+。],4
707,0,悄悄v+a[，+。],4
707,0,悄悄v+n[，+。],4
707,0,悄悄v+u[，+。],4
707,0,悄悄v+v[，+。],4
707,0,悄悄v+y[，+。],4
707,0,悄悄v[，+。],4
707,0,亲笔a[，+。],4
707,0,亲笔n[，+。],4
707,0,亲笔v+a[，+。],4
707,0,亲笔v+n[，+。],4
707,0,亲笔v+u[，+。],4
707,0,亲笔v+v[，+。],4
707,0,亲笔v+y[，+。],4
707,0,亲笔v[，+。],4
707,0,亲身a[，+。],4
707,0,亲身n[，+。],4
707,0,亲身v+a[，+。],4
707,0,亲身v+n[，+。],4
707,0,亲身v+u[，+。],4
707,0,亲身v+v[，+。],4
707,0,亲身v+y[，+。],4
707,0,亲身v[，+。],4
707,0,亲手a[，+。],4
707,0,亲手n[，+。],4
707,0,亲手v+a[，+。],4
707,0,亲手v+n[，+。],4
707,0,亲手v+u[，+。],4
707,0,亲手v+v[，+。],4
707,0,亲手v+y[，+。],4
707,0,亲手v[，+。],4
707,0,亲眼a[，+。],4
707,0,亲眼n[，+。],4
707,0,亲眼v+a[，+。],4
707,0,亲眼v+n[，+。],4
707,0,亲眼v+u[，+。],4
707,0,亲眼v+v[，+。],4
707,0,亲眼v+y[，+。],4
707,0,亲眼v[，+。],4
707,0,亲自a[，+。],4
707,0,亲自n[，+。],4
707,0,亲自v+a[，+。],4
707,0,亲自v+n[，+。],4
707,0,亲自v+u[，+。],4
707,0,亲自v+v[，+。],4
707,0,亲自v+y[，+。],4
707,0,亲自v[，+。],4
707,0,轻易a[，+。],4
707,0,轻易n[，+。],4
707,0,轻易v+a[，+。],4
707,0,轻易v+n[，+。],4
707,0,轻易v+u[，+。],4
707,0,轻易v+v[，+。],4
707,0,轻易v+y[，+。],4
707,0,轻易v[，+。],4
707,0,全都a[，+。],4
707,0,全都n[，+。],4
707,0,全都v+a[，+。],4
707,0,全都v+n[，+。],4
707,0,全都v+u[，+。],4
707,0,全都v+v[，+。],4
707,0,全都v+y[，+。],4
707,0,全都v[，+。],4
707,0,全力a[，+。],4
707,0,全力n[，+。],4
707,0,全力v+a[，+。],4
707,0,全力v+n[，+。],4
707,0,全力v+u[，+。],4
707,0,全力v+v[，+。],4
707,0,全力v+y[，+。],4
707,0,全力v[，+。],4
707,0,人为a[，+。],4
707,0,人为n[，+。],4
707,0,人为v+a[，+。],4
707,0,人为v+n[，+。],4
707,0,人为v+u[，+。],4
707,0,人为v+v[，+。],4
707,0,人为v+y[，+。],4
707,0,人为v[，+。],4
707,0,任意a[，+。],4
707,0,任意n[，+。],4
707,0,任意v+a[，+。],4
707,0,任意v+n[，+。],4
707,0,任意v+u[，+。],4
707,0,任意v+v[，+。],4
707,0,任意v+y[，+。],4
707,0,任意v[，+。],4
707,0,仍旧a[，+。],4
707,0,仍旧n[，+。],4
707,0,仍旧v+a[，+。],4
707,0,仍旧v+n[，+。],4
707,0,仍旧v+u[，+。],4
707,0,仍旧v+v[，+。],4
707,0,仍旧v+y[，+。],4
707,0,仍旧v[，+。],4
707,0,仍然a[，+。],4
707,0,仍然n[，+。],4
707,0,仍然v+a[，+。],4
707,0,仍然v+n[，+。],4
707,0,仍然v+u[，+。],4
707,0,仍然v+v[，+。],4
707,0,仍然v+y[，+。],4
707,0,仍然v[，+。],4
707,0,日夜a[，+。],4
707,0,日夜n[，+。],4
707,0,日夜v+a[，+。],4
707,0,日夜v+n[，+。],4
707,0,日夜v+u[，+。],4
707,0,日夜v+v[，+。],4
707,0,日夜v+y[，+。],4
707,0,日夜v[，+。],4
707,0,日益a[，+。],4
707,0,日益n[，+。],4
707,0,日益v+a[，+。],4
707,0,日益v+n[，+。],4
707,0,日益v+u[，+。],4
707,0,日益v+v[，+。],4
707,0,日益v+y[，+。],4
707,0,日益v[，+。],4
707,0,擅自a[，+。],4
707,0,擅自n[，+。],4
707,0,擅自v+a[，+。],4
707,0,擅自v+n[，+。],4
707,0,擅自v+u[，+。],4
707,0,擅自v+v[，+。],4
707,0,擅自v+y[，+。],4
707,0,擅自v[，+。],4
707,0,稍微a[，+。],4
707,0,稍微n[，+。],4
707,0,稍微v+a[，+。],4
707,0,稍微v+n[，+。],4
707,0,稍微v+u[，+。],4
707,0,稍微v+v[，+。],4
707,0,稍微v+y[，+。],4
707,0,稍微v[，+。],4
707,0,甚至a[，+。],4
707,0,甚至n[，+。],4
707,0,甚至v+a[，+。],4
707,0,甚至v+n[，+。],4
707,0,甚至v+u[，+。],4
707,0,甚至v+v[，+。],4
707,0,甚至v+y[，+。],4
707,0,甚至v[，+。],4
707,0,十分a[，+。],4
707,0,十分n[，+。],4
707,0,十分v+a[，+。],4
707,0,十分v+n[，+。],4
707,0,十分v+u[，+。],4
707,0,十分v+v[，+。],4
707,0,十分v+y[，+。],4
707,0,十分v[，+。],4
707,0,时常a[，+。],4
707,0,时常n[，+。],4
707,0,时常v+a[，+。],4
707,0,时常v+n[，+。],4
707,0,时常v+u[，+。],4
707,0,时常v+v[，+。],4
707,0,时常v+y[，+。],4
707,0,时常v[，+。],4
707,0,时而a[，+。],4
707,0,时而n[，+。],4
707,0,时而v+a[，+。],4
707,0,时而v+n[，+。],4
707,0,时而v+u[，+。],4
707,0,时而v+v[，+。],4
707,0,时而v+y[，+。],4
707,0,时而v[，+。],4
707,0,时刻a[，+。],4
707,0,时刻n[，+。],4
707,0,时刻v+a[，+。],4
707,0,时刻v+n[，+。],4
707,0,时刻v+u[，+。],4
707,0,时刻v+v[，+。],4
707,0,时刻v+y[，+。],4
707,0,时刻v[，+。],4
707,0,时时a[，+。],4
707,0,时时n[，+。],4
707,0,时时v+a[，+。],4
707,0,时时v+n[，+。],4
707,0,时时v+u[，+。],4
707,0,时时v+v[，+。],4
707,0,时时v+y[，+。],4
707,0,时时v[，+。],4
707,0,始终a[，+。],4
707,0,始终n[，+。],4
707,0,始终v+a[，+。],4
707,0,始终v+n[，+。],4
707,0,始终v+u[，+。],4
707,0,始终v+v[，+。],4
707,0,始终v+y[，+。],4
707,0,始终v[，+。],4
707,0,似乎a[，+。],4
707,0,似乎n[，+。],4
707,0,似乎v+a[，+。],4
707,0,似乎v+n[，+。],4
707,0,似乎v+u[，+。],4
707,0,似乎v+v[，+。],4
707,0,似乎v+y[，+。],4
707,0,似乎v[，+。],4
707,0,势必a[，+。],4
707,0,势必n[，+。],4
707,0,势必v+a[，+。],4
707,0,势必v+n[，+。],4
707,0,势必v+u[，+。],4
707,0,势必v+v[，+。],4
707,0,势必v+y[，+。],4
707,0,势必v[，+。],4
707,0,事先a[，+。],4
707,0,事先n[，+。],4
707,0,事先v+a[，+。],4
707,0,事先v+n[，+。],4
707,0,事先v+u[，+。],4
707,0,事先v+v[，+。],4
707,0,事先v+y[，+。],4
707,0,事先v[，+。],4
707,0,首先a[，+。],4
707,0,首先n[，+。],4
707,0,首先v+a[，+。],4
707,0,首先v+n[，+。],4
707,0,首先v+u[，+。],4
707,0,首先v+v[，+。],4
707,0,首先v+y[，+。],4
707,0,首先v[，+。],4
707,0,书面a[，+。],4
707,0,书面n[，+。],4
707,0,书面v+a[，+。],4
707,0,书面v+n[，+。],4
707,0,书面v+u[，+。],4
707,0,书面v+v[，+。],4
707,0,书面v+y[，+。],4
707,0,书面v[，+。],4
707,0,顺便a[，+。],4
707,0,顺便n[，+。],4
707,0,顺便v+a[，+。],4
707,0,顺便v+n[，+。],4
707,0,顺便v+u[，+。],4
707,0,顺便v+v[，+。],4
707,0,顺便v+y[，+。],4
707,0,顺便v[，+。],4
707,0,顺序a[，+。],4
707,0,顺序n[，+。],4
707,0,顺序v+a[，+。],4
707,0,顺序v+n[，+。],4
707,0,顺序v+u[，+。],4
707,0,顺序v+v[，+。],4
707,0,顺序v+y[，+。],4
707,0,顺序v[，+。],4
707,0,私自a[，+。],4
707,0,私自n[，+。],4
707,0,私自v+a[，+。],4
707,0,私自v+n[，+。],4
707,0,私自v+u[，+。],4
707,0,私自v+v[，+。],4
707,0,私自v+y[，+。],4
707,0,私自v[，+。],4
707,0,四处a[，+。],4
707,0,四处n[，+。],4
707,0,四处v+a[，+。],4
707,0,四处v+n[，+。],4
707,0,四处v+u[，+。],4
707,0,四处v+v[，+。],4
707,0,四处v+y[，+。],4
707,0,四处v[，+。],4
707,0,随后a[，+。],4
707,0,随后n[，+。],4
707,0,随后v+a[，+。],4
707,0,随后v+n[，+。],4
707,0,随后v+u[，+。],4
707,0,随后v+v[，+。],4
707,0,随后v+y[，+。],4
707,0,随后v[，+。],4
707,0,随即a[，+。],4
707,0,随即n[，+。],4
707,0,随即v+a[，+。],4
707,0,随即v+n[，+。],4
707,0,随即v+u[，+。],4
707,0,随即v+v[，+。],4
707,0,随即v+y[，+。],4
707,0,随即v[，+。],4
707,0,随时a[，+。],4
707,0,随时n[，+。],4
707,0,随时v+a[，+。],4
707,0,随时v+n[，+。],4
707,0,随时v+u[，+。],4
707,0,随时v+v[，+。],4
707,0,随时v+y[，+。],4
707,0,随时v[，+。],4
707,0,随手a[，+。],4
707,0,随手n[，+。],4
707,0,随手v+a[，+。],4
707,0,随手v+n[，+。],4
707,0,随手v+u[，+。],4
707,0,随手v+v[，+。],4
707,0,随手v+y[，+。],4
707,0,随手v[，+。],4
707,0,随着a[，+。],4
707,0,随着n[，+。],4
707,0,随着v+a[，+。],4
707,0,随着v+n[，+。],4
707,0,随着v+u[，+。],4
707,0,随着v+v[，+。],4
707,0,随着v+y[，+。],4
707,0,随着v[，+。],4
707,0,索性a[，+。],4
707,0,索性n[，+。],4
707,0,索性v+a[，+。],4
707,0,索性v+n[，+。],4
707,0,索性v+u[，+。],4
707,0,索性v+v[，+。],4
707,0,索性v+y[，+。],4
707,0,索性v[，+。],4
707,0,特别a[，+。],4
707,0,特别n[，+。],4
707,0,特别v+a[，+。],4
707,0,特别v+n[，+。],4
707,0,特别v+u[，+。],4
707,0,特别v+v[，+。],4
707,0,特别v+y[，+。],4
707,0,特别v[，+。],4
707,0,特此a[，+。],4
707,0,特此n[，+。],4
707,0,特此v+a[，+。],4
707,0,特此v+n[，+。],4
707,0,特此v+u[，+。],4
707,0,特此v+v[，+。],4
707,0,特此v+y[，+。],4
707,0,特此v[，+。],4
707,0,特地a[，+。],4
707,0,特地n[，+。],4
707,0,特地v+a[，+。],4
707,0,特地v+n[，+。],4
707,0,特地v+u[，+。],4
707,0,特地v+v[，+。],4
707,0,特地v+y[，+。],4
707,0,特地v[，+。],4
707,0,特意a[，+。],4
707,0,特意n[，+。],4
707,0,特意v+a[，+。],4
707,0,特意v+n[，+。],4
707,0,特意v+u[，+。],4
707,0,特意v+v[，+。],4
707,0,特意v+y[，+。],4
707,0,特意v[，+。],4
707,0,提早a[，+。],4
707,0,提早n[，+。],4
707,0,提早v+a[，+。],4
707,0,提早v+n[，+。],4
707,0,提早v+u[，+。],4
707,0,提早v+v[，+。],4
707,0,提早v+y[，+。],4
707,0,提早v[，+。],4
707,0,天生a[，+。],4
707,0,天生n[，+。],4
707,0,天生v+a[，+。],4
707,0,天生v+n[，+。],4
707,0,天生v+u[，+。],4
707,2,d别说w,2
707,2,d别说,2
707,2,v别说,2
707,2,c别说,2
707,2,别说.....连...,7
708,0,天生v+y[，+。],4
708,0,天生v[，+。],4
708,0,通常n[，+。],4
708,0,通常v+a[，+。],4
708,0,通常v+n[，+。],4
708,0,通常v+u[，+。],4
708,0,通常v+v[，+。],4
708,0,通常v+y[，+。],4
708,0,通常v[，+。],4
708,0,同年a[，+。],4
708,0,同年n[，+。],4
708,0,同年v+a[，+。],4
708,0,同年v+n[，+。],4
708,0,同年v+u[，+。],4
708,0,同年v+v[，+。],4
708,0,同年v+y[，+。],4
708,0,同年v[，+。],4
708,0,同期a[，+。],4
708,0,同期n[，+。],4
708,0,同期v+a[，+。],4
708,0,同期v+n[，+。],4
708,0,同期v+u[，+。],4
708,0,同期v+v[，+。],4
708,0,同期v+y[，+。],4
708,0,同期v[，+。],4
708,0,同时a[，+。],4
708,0,同时n[，+。],4
708,0,同时v+a[，+。],4
708,0,同时v+n[，+。],4
708,0,同时v+u[，+。],4
708,0,同时v+v[，+。],4
708,0,同时v+y[，+。],4
708,0,同时v[，+。],4
708,0,同样a[，+。],4
708,0,同样n[，+。],4
708,0,同样v+a[，+。],4
708,0,同样v+n[，+。],4
708,0,同样v+u[，+。],4
708,0,同样v+v[，+。],4
708,0,同样v+y[，+。],4
708,0,同样v[，+。],4
708,0,统统a[，+。],4
708,0,统统n[，+。],4
708,0,统统v+a[，+。],4
708,0,统统v+n[，+。],4
708,0,统统v+u[，+。],4
708,0,统统v+v[，+。],4
708,0,统统v+y[，+。],4
708,0,统统v[，+。],4
708,0,偷偷a[，+。],4
708,0,偷偷n[，+。],4
708,0,偷偷v+a[，+。],4
708,0,偷偷v+n[，+。],4
708,0,偷偷v+u[，+。],4
708,0,偷偷v+v[，+。],4
708,0,偷偷v+y[，+。],4
708,0,偷偷v[，+。],4
708,0,万分a[，+。],4
708,0,万分n[，+。],4
708,0,万分v+a[，+。],4
708,0,万分v+n[，+。],4
708,0,万分v+u[，+。],4
708,0,万分v+v[，+。],4
708,0,万分v+y[，+。],4
708,0,万分v[，+。],4
708,0,万万a[，+。],4
708,0,万万n[，+。],4
708,0,万万v+a[，+。],4
708,0,万万v+n[，+。],4
708,0,万万v+u[，+。],4
708,0,万万v+v[，+。],4
708,0,万万v+y[，+。],4
708,0,万万v[，+。],4
708,0,往往a[，+。],4
708,0,往往n[，+。],4
708,0,往往v+a[，+。],4
708,0,往往v+n[，+。],4
708,0,往往v+u[，+。],4
708,0,往往v+v[，+。],4
708,0,往往v+y[，+。],4
708,0,往往v[，+。],4
708,0,惟独a[，+。],4
708,0,惟独n[，+。],4
708,0,惟独v+a[，+。],4
708,0,惟独v+n[，+。],4
708,0,惟独v+u[，+。],4
708,0,惟独v+v[，+。],4
708,0,惟独v+y[，+。],4
708,0,惟独v[，+。],4
708,0,未必a[，+。],4
708,0,未必n[，+。],4
708,0,未必v+a[，+。],4
708,0,未必v+n[，+。],4
708,0,未必v+u[，+。],4
708,0,未必v+v[，+。],4
708,0,未必v+y[，+。],4
708,0,未必v[，+。],4
708,0,未免a[，+。],4
708,0,未免n[，+。],4
708,0,未免v+a[，+。],4
708,0,未免v+n[，+。],4
708,0,未免v+u[，+。],4
708,0,未免v+v[，+。],4
708,0,未免v+y[，+。],4
708,0,未免v[，+。],4
708,0,无偿a[，+。],4
708,0,无偿n[，+。],4
708,0,无偿v+a[，+。],4
708,0,无偿v+n[，+。],4
708,0,无偿v+u[，+。],4
708,0,无偿v+v[，+。],4
708,0,无偿v+y[，+。],4
708,0,无偿v[，+。],4
708,0,无从a[，+。],4
708,0,无从n[，+。],4
708,0,无从v+a[，+。],4
708,0,无从v+n[，+。],4
708,0,无从v+u[，+。],4
708,0,无从v+v[，+。],4
708,0,无从v+y[，+。],4
708,0,无从v[，+。],4
708,0,无非a[，+。],4
708,0,无非n[，+。],4
708,0,无非v+a[，+。],4
708,0,无非v+n[，+。],4
708,0,无非v+u[，+。],4
708,0,无非v+v[，+。],4
708,0,无非v+y[，+。],4
708,0,无非v[，+。],4
708,0,无疑a[，+。],4
708,0,无疑n[，+。],4
708,0,无疑v+a[，+。],4
708,0,无疑v+n[，+。],4
708,0,无疑v+u[，+。],4
708,0,无疑v+v[，+。],4
708,0,无疑v+y[，+。],4
708,0,无疑v[，+。],4
708,0,务必a[，+。],4
708,0,务必n[，+。],4
708,0,务必v+a[，+。],4
708,0,务必v+n[，+。],4
708,0,务必v+u[，+。],4
708,0,务必v+v[，+。],4
708,0,务必v+y[，+。],4
708,0,务必v[，+。],4
708,0,先后a[，+。],4
708,0,先后n[，+。],4
708,0,先后v+a[，+。],4
708,0,先后v+n[，+。],4
708,0,先后v+u[，+。],4
708,0,先后v+v[，+。],4
708,0,先后v+y[，+。],4
708,0,先后v[，+。],4
708,0,显然a[，+。],4
708,0,显然n[，+。],4
708,0,显然v+a[，+。],4
708,0,显然v+n[，+。],4
708,0,显然v+u[，+。],4
708,0,显然v+v[，+。],4
708,0,显然v+y[，+。],4
708,0,显然v[，+。],4
708,0,相当a[，+。],4
708,0,相当n[，+。],4
708,0,相当v+a[，+。],4
708,0,相当v+n[，+。],4
708,0,相当v+u[，+。],4
708,0,相当v+v[，+。],4
708,0,相当v+y[，+。],4
708,0,相当v[，+。],4
708,0,相对a[，+。],4
708,0,相对n[，+。],4
708,0,相对v+a[，+。],4
708,0,相对v+n[，+。],4
708,0,相对v+u[，+。],4
708,0,相对v+v[，+。],4
708,0,相对v+y[，+。],4
708,0,相对v[，+。],4
708,0,相互a[，+。],4
708,0,相互n[，+。],4
708,0,相互v+a[，+。],4
708,0,相互v+n[，+。],4
708,0,相互v+u[，+。],4
708,0,相互v+v[，+。],4
708,0,相互v+y[，+。],4
708,0,相互v[，+。],4
708,0,相继a[，+。],4
708,0,相继n[，+。],4
708,0,相继v+a[，+。],4
708,0,相继v+n[，+。],4
708,0,相继v+u[，+。],4
708,0,相继v+v[，+。],4
708,0,相继v+y[，+。],4
708,0,相继v[，+。],4
708,0,向来a[，+。],4
708,0,向来n[，+。],4
708,0,向来v+a[，+。],4
708,0,向来v+n[，+。],4
708,0,向来v+u[，+。],4
708,0,向来v+v[，+。],4
708,0,向来v+y[，+。],4
708,0,向来v[，+。],4
708,0,新近a[，+。],4
708,0,新近n[，+。],4
708,0,新近v+a[，+。],4
708,0,新近v+n[，+。],4
708,0,新近v+u[，+。],4
708,0,新近v+v[，+。],4
708,0,新近v+y[，+。],4
708,0,新近v[，+。],4
708,0,幸好a[，+。],4
708,0,幸好n[，+。],4
708,0,幸好v+a[，+。],4
708,0,幸好v+n[，+。],4
708,0,幸好v+u[，+。],4
708,0,幸好v+v[，+。],4
708,0,幸好v+y[，+。],4
708,0,幸好v[，+。],4
708,0,幸亏a[，+。],4
708,0,幸亏n[，+。],4
708,0,幸亏v+a[，+。],4
708,0,幸亏v+n[，+。],4
708,0,幸亏v+u[，+。],4
708,0,幸亏v+v[，+。],4
708,0,幸亏v+y[，+。],4
708,0,幸亏v[，+。],4
708,0,徐徐a[，+。],4
708,0,徐徐n[，+。],4
708,0,徐徐v+a[，+。],4
708,0,徐徐v+n[，+。],4
708,0,徐徐v+u[，+。],4
708,0,徐徐v+v[，+。],4
708,0,徐徐v+y[，+。],4
708,0,徐徐v[，+。],4
